,Client ID,Client tenure year,Client tenure month,Age,Gender,Number of accounts,Balance,Calls 6 months,Log-ons 6 months,Age Group,Tenure Groups
69134,4546250,11,134,36,M,2,96329,3,3,Adult,Noob
69135,2010246,5,60,24,U,2,22959,1,1,Adult,New
69136,28076,23,282,39,M,3,267856,7,7,Adult,Young
69137,3129903,22,268,30,M,2,29806,4,4,Adult,Young
69138,9179199,20,250,18,M,2,84843,7,7,Adult,Young
69139,8104430,19,239,43,F,2,20516,1,2,Adult,Noob
69140,2547430,17,214,74,M,2,749169,7,7,Senior,Noob
69141,1443201,15,188,51,M,2,29397,4,4,Adult,Noob
69142,4325857,20,245,68,M,2,263988,5,5,Senior,Young
69143,2132039,4,59,33,U,2,20667,1,1,Adult,New
69144,1894524,20,243,45,F,2,17825,7,7,Adult,Young
69145,8977486,12,154,27,M,2,178072,7,7,Adult,Noob
69146,7144580,5,60,18,U,2,44025,4,4,Adult,New
69147,5581167,8,101,26,U,3,59680,7,7,Adult,New
69148,5176736,16,201,55,M,2,171800,6,6,Adult,Noob
69149,4556658,8,106,51,M,2,40193,1,1,Adult,New
69150,1880380,4,58,52,U,2,69756,7,7,Adult,New
69151,2142608,11,135,23,M,4,131836,7,7,Adult,Noob
69152,7973645,12,154,36,M,2,97539,4,5,Adult,Noob
69153,8813443,15,191,60,F,2,61656,3,3,Adult,Noob
69154,6616845,23,281,65,M,3,466123,7,7,Senior,Young
69155,8187846,19,236,53,F,2,26556,2,2,Adult,Noob
69156,5696552,12,151,57,F,2,161257,4,4,Adult,Noob
69157,1950917,9,111,57,M,2,21779,1,1,Adult,New
69158,7335790,8,106,33,M,2,39216,1,1,Adult,New
69159,6514768,5,71,68,U,2,140167,5,6,Senior,New
69160,4335066,12,145,59,F,2,112566,2,2,Adult,Noob
69161,832001,14,173,27,F,2,77867,2,2,Adult,Noob
69162,5825744,8,100,31,U,3,82172,7,7,Adult,New
69163,4621038,14,172,51,M,2,33428,3,3,Adult,Noob
69164,6378967,12,154,78,M,2,572396,7,7,Senior,Noob
69165,9492150,12,145,69,M,2,67522,7,7,Senior,Noob
69166,1787760,15,183,55,M,2,31759,7,7,Adult,Noob
69167,5063440,6,81,25,U,4,70715,5,5,Adult,New
69168,8755434,14,175,28,M,3,331318,7,7,Adult,Noob
69169,5323118,6,79,21,U,2,44991,3,4,Adult,New
69170,9963921,7,84,55,U,2,25893,5,6,Adult,New
69171,8533835,23,278,73,F,2,16698,3,4,Senior,Young
69172,6557071,21,254,21,F,4,454456,4,4,Adult,Young
69173,4871726,21,253,35,F,2,40739,6,6,Adult,Young
69174,2874623,22,268,58,U,2,122362,2,2,Adult,Young
69175,8992442,10,129,62,M,2,926097,7,7,Senior,New
69176,635639,8,107,55,F,3,33206,7,7,Adult,New
69177,4016560,8,98,36,U,2,292387,1,1,Adult,New
69178,3390580,5,65,64,F,2,274645,4,5,Senior,New
69179,8713340,10,121,20,F,3,76190,3,3,Adult,New
69180,5469254,7,88,31,U,2,13825,1,1,Adult,New
69181,6335295,10,130,35,F,2,111625,6,6,Adult,New
69182,9438169,26,321,51,M,2,22656,6,6,Adult,Young
69183,7060654,16,193,34,F,2,58139,2,2,Adult,Noob
69184,6575774,28,344,45,F,2,57743,1,1,Adult,Young
69185,8971851,8,98,19,U,2,45747,4,4,Adult,New
69186,9062837,15,191,56,M,2,68658,2,2,Adult,Noob
69187,3393682,8,106,23,M,2,26328,3,3,Adult,New
69188,8199499,12,155,52,M,2,61950,7,7,Adult,Noob
69189,8903315,11,134,51,M,2,16981,3,3,Adult,Noob
69190,7434907,6,80,27,U,2,22045,4,4,Adult,New
69191,6974996,12,155,31,F,2,28769,4,4,Adult,Noob
69192,3489672,5,64,24,M,2,40886,5,5,Adult,New
69193,3385867,4,59,15,U,2,24697,4,4,Teen,New
69194,7749742,4,58,19,U,2,18607,3,3,Adult,New
69195,1951697,23,276,57,F,2,29059,3,3,Adult,Young
69196,1368871,22,274,43,U,2,75856,1,1,Adult,Young
69197,4306575,21,261,41,M,2,78113,7,7,Adult,Young
69198,8871619,20,246,56,F,3,29511,7,7,Adult,Young
69199,5640510,7,88,26,U,3,116706,4,4,Adult,New
69200,9067489,13,160,20,M,2,47827,5,6,Adult,Noob
69201,283737,9,119,33,F,2,147082,7,7,Adult,New
69202,5405489,6,73,43,F,3,27842,3,3,Adult,New
69203,2110915,15,184,52,F,2,19899,7,7,Adult,Noob
69204,3424303,7,94,52,U,2,32100,2,2,Adult,New
69205,3742053,19,235,42,M,2,26972,1,1,Adult,Noob
69206,264553,5,71,49,U,2,20922,2,4,Adult,New
69207,8661143,10,120,32,M,2,25294,3,3,Adult,New
69208,4206280,14,169,41,M,2,146781,5,5,Adult,Noob
69209,9729135,13,161,34,U,3,74072,4,4,Adult,Noob
69210,78370,15,181,41,F,2,563586,7,7,Adult,Noob
69211,3213114,13,162,53,F,2,669967,7,7,Adult,Noob
69212,5842808,28,347,59,F,2,336587,3,3,Adult,Young
69213,4820039,15,183,39,M,2,101792,2,2,Adult,Noob
69214,866400,13,164,62,M,2,104228,3,3,Senior,Noob
69215,9742604,9,114,29,F,2,24833,1,1,Adult,New
69216,8678345,24,289,58,F,2,170624,4,4,Adult,Young
69217,4740223,23,284,69,M,2,19941,2,2,Senior,Young
69218,1619282,20,246,55,M,3,264960,3,3,Adult,Young
69219,2949499,15,180,36,F,2,64113,1,1,Adult,Noob
69220,2105602,18,219,47,F,2,54258,7,7,Adult,Noob
69221,3091554,6,78,20,U,2,50835,2,2,Adult,New
69222,9112838,5,70,22,U,2,43550,7,7,Adult,New
69223,9414941,6,74,42,U,3,46508,6,6,Adult,New
69224,805701,5,70,63,U,2,38387,1,1,Senior,New
69225,2370064,7,85,70,U,2,63098,3,3,Senior,New
69226,7062463,5,71,37,U,2,40894,4,4,Adult,New
69227,3544627,8,96,46,U,2,303346,5,5,Adult,New
69228,6972624,5,70,28,U,2,62903,7,7,Adult,New
69229,4165590,21,253,56,F,3,37907,6,6,Adult,Young
69230,6868837,15,191,24,M,2,13824,2,2,Adult,Noob
69231,1669466,11,142,50,F,2,21289,3,4,Adult,Noob
69232,2570171,29,359,54,M,2,61773,5,5,Adult,Young
69233,9425405,10,123,28,M,2,70549,7,7,Adult,New
69234,510362,6,77,40,F,2,18094,2,3,Adult,New
69235,2348415,6,73,21,F,3,80523,7,7,Adult,New
69236,5782820,6,73,23,U,2,21043,1,1,Adult,New
69237,9502356,21,262,36,M,3,33310,3,3,Adult,Young
69238,6867826,20,251,70,M,2,115981,5,5,Senior,Young
69239,5711310,18,226,66,M,3,1176939,7,7,Senior,Noob
69240,3153834,24,288,63,F,2,30029,4,4,Senior,Young
69241,7989335,10,131,56,F,2,49342,6,6,Adult,New
69242,8712810,3,42,17,U,2,42039,4,4,Teen,New
69243,1610677,5,70,42,U,2,513658,3,3,Adult,New
69244,2961013,6,82,27,U,2,57644,2,2,Adult,New
69245,836032,13,161,63,F,2,82304,2,2,Senior,Noob
69246,9271576,15,190,63,F,2,38028,1,1,Senior,Noob
69247,7100799,13,164,37,U,2,53523,2,2,Adult,Noob
69248,7541380,10,120,30,F,2,23303,1,1,Adult,New
69249,8063789,10,125,55,F,2,69550,3,3,Adult,New
69250,720328,15,189,60,F,2,544911,5,5,Adult,Noob
69251,1627443,5,70,31,U,2,41956,7,7,Adult,New
69252,5867909,4,59,21,U,2,40738,5,5,Adult,New
69253,648119,11,142,37,M,2,57962,7,7,Adult,Noob
69254,2089580,22,270,51,M,2,215027,7,7,Adult,Young
69255,4498140,21,255,42,U,3,165402,5,5,Adult,Young
69256,2881970,18,223,56,F,2,54818,3,3,Adult,Noob
69257,3010085,13,163,47,M,3,90645,7,7,Adult,Noob
69258,6740554,25,310,66,M,2,523594,7,7,Senior,Young
69259,7829030,15,189,63,F,2,345103,7,7,Senior,Noob
69260,5504162,20,240,51,F,2,148781,4,4,Adult,Young
69261,3547844,17,211,61,M,2,127465,6,6,Senior,Noob
69262,398002,5,68,61,M,2,124381,4,4,Senior,New
69263,5417518,5,60,51,F,2,23516,5,5,Adult,New
69264,4477283,9,118,43,M,2,90380,2,2,Adult,New
69265,1345858,7,88,27,U,2,31353,1,1,Adult,New
69266,5867567,10,125,51,U,2,270431,2,2,Adult,New
69267,3283370,15,183,55,F,2,89104,3,3,Adult,Noob
69268,6260619,6,83,47,U,2,27100,3,3,Adult,New
69269,4197996,13,159,61,M,2,32550,1,1,Senior,Noob
69270,8870669,14,176,26,F,2,60492,1,1,Adult,Noob
69271,5556667,6,82,25,U,2,32868,7,7,Adult,New
69272,1196553,6,79,48,U,2,91067,2,3,Adult,New
69273,4307743,21,255,46,F,2,36785,1,1,Adult,Young
69274,4679361,18,219,45,M,2,86285,3,3,Adult,Noob
69275,3075675,13,165,43,M,2,52526,4,4,Adult,Noob
69276,2572940,6,72,20,U,2,35750,4,4,Adult,New
69277,3495827,8,98,64,U,2,275648,5,5,Senior,New
69278,6948779,7,85,23,U,2,120847,6,6,Adult,New
69279,3866340,6,73,33,F,2,17060,1,1,Adult,New
69280,9704143,4,49,48,U,2,50435,1,1,Adult,New
69281,3716969,10,123,76,M,3,91316,7,7,Senior,New
69282,3231387,6,82,35,U,2,325401,7,7,Adult,New
69283,9088751,16,195,70,F,2,383150,7,7,Senior,Noob
69284,2599239,5,71,36,F,2,14093,5,5,Adult,New
69285,6930502,8,97,39,U,2,139511,1,1,Adult,New
69286,4419380,8,102,41,U,2,25484,7,7,Adult,New
69287,6496194,12,154,32,M,2,16818,6,6,Adult,Noob
69288,2383282,6,74,27,U,3,91926,4,4,Adult,New
69289,6376685,15,189,68,M,2,238460,4,4,Senior,Noob
69290,6194422,20,247,24,U,2,15300,6,6,Adult,Young
69291,2625922,18,227,58,M,3,88938,7,7,Adult,Noob
69292,2348179,7,91,44,U,2,98931,2,2,Adult,New
69293,2306635,14,168,38,U,4,551079,7,7,Adult,Noob
69294,6901832,6,80,52,U,2,68054,6,6,Adult,New
69295,7335376,11,141,31,F,2,47146,7,7,Adult,Noob
69296,2612565,3,38,58,F,2,25054,3,4,Adult,New
69297,2553354,13,167,53,M,2,60145,4,4,Adult,Noob
69298,6662905,14,173,72,M,2,290660,7,7,Senior,Noob
69299,5032723,8,106,66,M,2,50450,7,7,Senior,New
69300,6928601,13,165,31,M,2,61879,7,7,Adult,Noob
69301,5761042,6,74,35,U,2,79864,5,5,Adult,New
69302,313068,26,317,21,M,2,132523,3,3,Adult,Young
69303,8619142,6,82,47,U,2,56544,2,2,Adult,New
69304,2749055,7,86,16,U,3,112881,7,7,Teen,New
69305,1802966,9,110,55,F,2,378979,2,2,Adult,New
69306,3836953,12,144,28,F,2,62682,5,5,Adult,Noob
69307,4896938,12,155,50,M,3,38454,7,7,Adult,Noob
69308,4685488,23,280,55,M,6,772846,7,7,Adult,Young
69309,8618858,23,278,44,M,2,95553,4,4,Adult,Young
69310,7911110,21,263,55,F,5,121328,3,3,Adult,Young
69311,304098,17,205,45,F,2,20759,7,7,Adult,Noob
69312,4626492,7,94,30,U,2,15421,7,7,Adult,New
69313,3653295,4,59,26,F,2,26372,2,2,Adult,New
69314,1959444,14,168,60,M,2,29507,7,7,Adult,Noob
69315,9586865,8,100,53,U,4,350666,7,7,Adult,New
69316,6966624,10,127,73,F,2,263256,1,1,Senior,New
69317,2570623,5,67,23,U,3,21066,3,3,Adult,New
69318,8736532,10,121,33,F,2,34445,7,7,Adult,New
69319,4183698,5,66,29,U,2,20460,2,2,Adult,New
69320,6755047,32,395,57,F,2,65244,6,6,Adult,Experimented
69321,5087226,28,339,62,F,3,83949,7,7,Senior,Young
69322,3882318,5,71,26,U,2,15895,7,7,Adult,New
69323,8979201,13,156,47,M,2,496651,7,7,Adult,Noob
69324,2134608,6,83,65,U,2,142097,7,7,Senior,New
69325,1446048,20,249,53,F,2,30974,2,2,Adult,Young
69326,2510667,21,256,41,F,2,78458,2,2,Adult,Young
69327,7480734,19,234,66,U,2,24013,7,7,Senior,Noob
69328,6391671,30,364,56,M,3,733065,7,7,Adult,Experimented
69329,7454502,14,176,56,F,2,57676,6,6,Adult,Noob
69330,8682969,8,97,72,U,2,185348,3,3,Senior,New
69331,4845732,32,385,68,F,4,371015,7,7,Senior,Experimented
69332,2119469,15,189,46,F,2,35521,2,2,Adult,Noob
69333,14664,13,156,33,F,2,88625,2,2,Adult,Noob
69334,7916497,13,166,60,M,2,51655,2,2,Adult,Noob
69335,25378,7,89,37,U,2,92792,5,5,Adult,New
69336,5278712,8,107,24,M,2,17213,4,4,Adult,New
69337,8999541,11,141,25,M,2,15714,1,1,Adult,Noob
69338,7428836,13,167,41,M,2,49154,7,7,Adult,Noob
69339,3184699,12,155,55,F,2,24332,4,4,Adult,Noob
69340,2450821,29,353,55,M,3,250925,2,2,Adult,Young
69341,7474969,4,59,20,U,3,28827,4,4,Adult,New
69342,5401462,16,193,31,F,2,32235,1,1,Adult,Noob
69343,8000227,6,73,56,U,3,68943,6,6,Adult,New
69344,5925731,15,187,51,F,2,21564,3,3,Adult,Noob
69345,6525828,15,184,35,F,2,25081,1,1,Adult,Noob
69346,9095438,7,86,29,F,2,58461,5,5,Adult,New
69347,7294626,9,115,33,M,2,58853,6,6,Adult,New
69348,7577611,18,221,38,M,4,684718,7,7,Adult,Noob
69349,3655868,8,100,43,U,2,23920,2,2,Adult,New
69350,6548408,12,152,28,F,2,103215,2,2,Adult,Noob
69351,4794357,11,143,30,F,2,75183,7,7,Adult,Noob
69352,3985909,18,222,34,F,3,138850,4,4,Adult,Noob
69353,7572328,6,83,23,U,2,35716,4,4,Adult,New
69354,3984694,9,111,34,F,2,17553,4,4,Adult,New
69355,9024342,6,77,22,U,2,17365,1,1,Adult,New
69356,7859549,16,194,70,F,2,602945,6,6,Senior,Noob
69357,2501056,4,58,21,U,4,79069,7,7,Adult,New
69358,4303970,9,119,66,F,3,372027,6,6,Senior,New
69359,333807,13,157,49,F,2,30506,3,3,Adult,Noob
69360,4440202,15,190,46,M,2,132441,4,4,Adult,Noob
69361,3248289,11,136,43,M,2,177519,6,6,Adult,Noob
69362,2035058,16,192,50,F,2,100710,7,7,Adult,Noob
69363,4880891,32,388,62,F,2,245482,1,1,Senior,Experimented
69364,6876882,11,142,29,F,2,18451,7,7,Adult,Noob
69365,2322957,17,204,71,M,3,31533,7,7,Senior,Noob
69366,8349760,20,248,67,M,3,35896,4,4,Senior,Young
69367,9200720,12,154,58,F,2,72264,5,5,Adult,Noob
69368,5742361,13,165,66,M,2,151291,5,5,Senior,Noob
69369,8434131,25,310,45,F,2,18055,1,1,Adult,Young
69370,3627601,9,115,55,F,2,24546,6,6,Adult,New
69371,4935283,5,60,67,U,2,83002,1,1,Senior,New
69372,1488171,6,82,23,U,2,22320,5,5,Adult,New
69373,5451401,5,71,26,M,2,41416,4,4,Adult,New
69374,7909370,15,180,30,F,2,63425,7,7,Adult,Noob
69375,6068894,8,106,48,F,2,19203,3,3,Adult,New
69376,9828011,34,414,68,M,3,495289,6,6,Senior,Experimented
69377,5093890,5,66,57,U,3,93718,2,2,Adult,New
69378,7984695,5,70,31,U,3,92062,7,7,Adult,New
69379,439395,23,277,47,M,2,77864,3,3,Adult,Young
69380,8681801,20,251,36,F,2,156526,7,7,Adult,Young
69381,6148990,19,231,53,F,3,288829,2,2,Adult,Noob
69382,2697419,4,58,46,U,2,42126,1,1,Adult,New
69383,2232788,15,191,39,M,2,383077,4,4,Adult,Noob
69384,7897147,7,85,52,U,3,125115,7,7,Adult,New
69385,6413745,7,94,50,U,2,59448,3,3,Adult,New
69386,9871624,6,80,22,U,2,48191,7,7,Adult,New
69387,8387108,8,100,25,F,2,17328,4,4,Adult,New
69388,4554965,31,383,40,M,2,221554,1,1,Adult,Experimented
69389,9243213,12,150,47,M,2,43191,7,7,Adult,Noob
69390,711890,16,194,49,F,2,15535,3,3,Adult,Noob
69391,5016228,15,187,28,M,2,14258,2,2,Adult,Noob
69392,7045671,6,73,25,U,2,39242,2,3,Adult,New
69393,478380,13,165,49,F,3,92254,6,6,Adult,Noob
69394,746146,9,118,16,F,2,72114,4,4,Teen,New
69395,8859846,22,264,46,M,3,156877,7,7,Adult,Young
69396,8650780,21,262,45,F,3,118556,7,7,Adult,Young
69397,8044856,21,259,35,F,2,83495,1,1,Adult,Young
69398,7836199,20,250,55,F,6,1267264,6,6,Adult,Young
69399,5868762,5,64,32,U,2,130449,7,7,Adult,New
69400,7764781,15,183,41,M,2,35749,7,7,Adult,Noob
69401,6731501,20,246,39,M,2,377207,3,3,Adult,Young
69402,3802844,12,155,48,M,2,43262,7,7,Adult,Noob
69403,8658654,4,58,46,U,2,20953,3,3,Adult,New
69404,8428731,7,86,67,F,2,238561,4,4,Senior,New
69405,8428882,11,134,59,M,2,178896,7,7,Adult,Noob
69406,4902959,15,181,52,M,2,29360,2,2,Adult,Noob
69407,4296621,6,76,22,U,2,34515,4,4,Adult,New
69408,5278073,8,100,35,F,2,36151,5,5,Adult,New
69409,4069934,4,58,26,U,2,34295,1,1,Adult,New
69410,3313565,16,201,45,M,2,48614,1,1,Adult,Noob
69411,4965187,14,178,62,M,2,48542,6,6,Senior,Noob
69412,1351797,5,60,26,U,3,126253,6,6,Adult,New
69413,7936659,10,128,41,U,3,101030,3,3,Adult,New
69414,5884978,11,136,48,M,2,25886,2,2,Adult,Noob
69415,4103750,30,370,51,F,2,100164,3,3,Adult,Experimented
69416,6529878,9,116,31,F,2,74589,4,4,Adult,New
69417,9881703,8,105,29,M,3,28020,5,5,Adult,New
69418,580642,12,153,37,F,2,20767,1,1,Adult,Noob
69419,1057076,15,188,32,M,2,178156,3,3,Adult,Noob
69420,8248192,9,118,43,U,4,224418,5,6,Adult,New
69421,9965200,14,172,39,F,2,96931,3,3,Adult,Noob
69422,5490688,4,57,57,U,2,93452,7,7,Adult,New
69423,3597411,11,140,53,F,2,139274,4,4,Adult,Noob
69424,424755,10,123,30,M,3,370660,7,7,Adult,New
69425,6163569,11,132,33,M,2,85096,7,7,Adult,Noob
69426,3824176,12,150,67,F,2,144390,6,6,Senior,Noob
69427,4889531,14,176,60,M,2,76061,6,6,Adult,Noob
69428,6718228,8,98,21,U,2,25697,7,7,Adult,New
69429,4420239,8,96,31,M,2,41354,1,1,Adult,New
69430,8999795,13,159,24,M,4,174423,6,6,Adult,Noob
69431,8049408,8,106,31,M,2,72050,2,2,Adult,New
69432,8148130,4,58,72,F,2,237943,3,4,Senior,New
69433,1131285,6,82,22,U,3,79452,7,7,Adult,New
69434,9095606,14,178,32,F,2,115448,7,7,Adult,Noob
69435,8985500,6,83,33,U,2,13894,5,5,Adult,New
69436,2245061,24,289,63,F,2,267267,2,3,Senior,Young
69437,7381810,23,286,50,M,2,59792,1,1,Adult,Young
69438,619829,21,253,18,F,5,44688,7,7,Adult,Young
69439,7470990,17,214,40,M,3,140783,5,5,Adult,Noob
69440,2356750,5,65,38,M,2,35799,1,1,Adult,New
69441,9813962,26,319,55,F,3,542754,3,3,Adult,Young
69442,6731063,4,59,53,U,2,46058,6,6,Adult,New
69443,3721869,15,180,28,F,2,35864,7,7,Adult,Noob
69444,6097736,8,97,23,U,2,60174,4,4,Adult,New
69445,2387072,6,75,32,U,3,44017,7,7,Adult,New
69446,1963712,9,109,27,M,3,105528,5,5,Adult,New
69447,7856590,4,58,27,U,2,26677,4,4,Adult,New
69448,7018701,6,73,22,U,2,37850,5,5,Adult,New
69449,5446567,13,157,60,F,2,61982,7,7,Adult,Noob
69450,2053385,7,84,23,U,3,17347,7,7,Adult,New
69451,2205219,4,59,48,U,2,29273,1,1,Adult,New
69452,5996027,18,225,57,F,2,194786,7,7,Adult,Noob
69453,8985169,5,65,68,F,2,25150,2,2,Senior,New
69454,9423543,6,78,58,U,2,27911,2,2,Adult,New
69455,7089352,7,93,28,U,2,31147,1,1,Adult,New
69456,812529,7,84,53,U,2,145151,7,7,Adult,New
69457,5947172,7,87,42,U,2,50526,3,4,Adult,New
69458,5847446,4,59,62,U,2,63667,2,2,Senior,New
69459,559134,4,58,24,U,2,18097,2,2,Adult,New
69460,4903929,15,189,56,F,2,97184,2,2,Adult,Noob
69461,9316714,25,308,78,F,3,350403,7,7,Senior,Young
69462,2236304,18,220,50,F,2,48808,4,4,Adult,Noob
69463,1090700,9,109,67,F,2,90161,7,7,Senior,New
69464,5667467,13,162,27,M,2,93518,3,3,Adult,Noob
69465,662648,32,394,53,F,2,54034,6,6,Adult,Experimented
69466,7303467,5,60,30,U,2,17374,1,1,Adult,New
69467,994742,9,114,35,M,2,92246,2,2,Adult,New
69468,7529937,28,340,62,F,2,18814,4,4,Senior,Young
69469,1104891,15,191,26,F,3,92566,4,4,Adult,Noob
69470,5325515,9,113,50,F,2,114718,6,6,Adult,New
69471,9954363,29,349,53,M,3,229732,3,3,Adult,Young
69472,6243339,8,97,66,U,2,85655,4,4,Senior,New
69473,48493,3,44,31,M,3,148845,7,7,Adult,New
69474,884033,13,157,61,F,2,90473,4,4,Senior,Noob
69475,6277970,10,122,59,M,2,55071,7,7,Adult,New
69476,4540796,10,121,55,F,2,80747,5,5,Adult,New
69477,4419040,25,308,31,F,2,71807,1,1,Adult,Young
69478,883744,24,292,86,M,2,241953,7,7,Senior,Young
69479,3109986,24,288,64,F,3,88422,7,7,Senior,Young
69480,8859078,20,241,39,M,2,42855,6,6,Adult,Young
69481,5950709,19,235,62,M,2,24721,7,7,Senior,Noob
69482,6525746,16,195,50,F,2,83899,7,7,Adult,Noob
69483,6352224,29,356,65,F,4,1264161,7,7,Senior,Young
69484,4783761,21,253,58,M,2,43152,4,4,Adult,Young
69485,3911061,6,72,51,U,2,45926,4,4,Adult,New
69486,41127,12,144,49,M,3,97944,3,3,Adult,Noob
69487,7571999,7,87,24,U,2,28342,4,4,Adult,New
69488,2410343,9,115,28,M,3,44789,5,5,Adult,New
69489,7532384,4,51,42,U,2,43548,7,7,Adult,New
69490,7795434,9,114,21,M,2,19267,7,7,Adult,New
69491,8249855,14,179,61,F,2,656505,5,5,Senior,Noob
69492,2288523,8,107,58,F,2,51684,2,2,Adult,New
69493,4347154,5,63,55,U,2,307200,1,1,Adult,New
69494,6204205,21,259,68,F,2,291176,1,1,Senior,Young
69495,5532477,19,239,50,U,3,219281,7,7,Adult,Noob
69496,8427376,19,239,51,M,3,42143,6,6,Adult,Noob
69497,46298,8,106,33,M,3,24204,7,7,Adult,New
69498,5231037,13,164,44,M,2,219632,7,7,Adult,Noob
69499,4692335,9,109,54,M,2,163641,6,6,Adult,New
69500,9580882,9,110,50,U,2,29719,5,5,Adult,New
69501,544139,5,62,61,U,2,107235,5,5,Senior,New
69502,8568776,6,74,28,U,2,74526,3,3,Adult,New
69503,4894210,12,147,63,F,2,58274,7,7,Senior,Noob
69504,3749793,3,36,58,M,2,138244,7,7,Adult,New
69505,303427,9,114,59,M,2,362824,7,7,Adult,New
69506,7778495,11,143,31,F,2,18101,6,6,Adult,Noob
69507,9993293,10,122,28,F,3,98879,7,7,Adult,New
69508,1663409,6,82,24,U,3,48487,4,4,Adult,New
69509,9870871,13,167,48,M,2,24490,2,2,Adult,Noob
69510,2248203,6,78,37,U,2,44713,5,5,Adult,New
69511,444092,14,179,32,M,2,82365,3,3,Adult,Noob
69512,976646,6,74,27,U,2,54171,7,7,Adult,New
69513,505333,16,194,67,F,2,19444,2,2,Senior,Noob
69514,7401096,22,270,49,F,2,36229,5,5,Adult,Young
69515,5352766,25,309,47,M,2,112242,1,1,Adult,Young
69516,5130564,15,185,48,M,2,153767,6,6,Adult,Noob
69517,7761966,4,58,37,M,2,40394,6,6,Adult,New
69518,8079567,8,98,29,U,2,35347,1,1,Adult,New
69519,1921592,12,155,44,F,2,55567,6,6,Adult,Noob
69520,4221044,13,166,60,U,2,41458,2,2,Adult,Noob
69521,7130508,14,169,42,M,2,22406,6,6,Adult,Noob
69522,6902409,20,250,52,M,3,197518,7,7,Adult,Young
69523,8455834,7,84,34,U,2,1256979,7,7,Adult,New
69524,8138174,26,313,50,M,2,427265,2,2,Adult,Young
69525,8026614,5,71,60,M,2,724368,3,3,Adult,New
69526,2559168,8,106,45,M,3,180209,3,3,Adult,New
69527,196492,10,126,30,M,2,49942,2,2,Adult,New
69528,3133245,5,60,23,U,3,54418,7,7,Adult,New
69529,2554224,5,70,24,U,2,20580,3,3,Adult,New
69530,5837271,6,74,33,U,2,47755,5,5,Adult,New
69531,9484095,12,146,49,F,2,33698,1,1,Adult,Noob
69532,9472722,4,57,21,U,2,21675,3,3,Adult,New
69533,4697546,13,156,53,F,2,33631,1,1,Adult,Noob
69534,9745705,24,289,37,F,4,192150,7,7,Adult,Young
69535,4419184,23,287,46,F,2,133158,6,6,Adult,Young
69536,5311800,21,259,31,F,2,89543,3,3,Adult,Young
69537,7010418,19,235,48,M,2,118606,7,7,Adult,Noob
69538,2462732,7,85,55,U,2,27151,3,3,Adult,New
69539,9565777,13,159,48,M,2,17495,1,1,Adult,Noob
69540,6543053,6,79,70,U,3,222597,7,7,Senior,New
69541,7836139,12,147,53,M,2,21155,2,2,Adult,Noob
69542,8279234,11,142,47,M,2,133760,3,3,Adult,Noob
69543,1659656,7,93,55,U,2,64825,7,7,Adult,New
69544,3667003,14,173,34,F,3,204363,3,3,Adult,Noob
69545,395673,14,172,49,F,2,68726,4,4,Adult,Noob
69546,4309229,3,44,48,U,2,15360,4,4,Adult,New
69547,5559045,5,67,57,M,3,327399,7,7,Adult,New
69548,9559729,17,210,50,F,2,83107,2,3,Adult,Noob
69549,5430884,25,305,73,M,2,298364,7,7,Senior,Young
69550,4421183,25,300,61,F,2,24207,2,2,Senior,Young
69551,9204880,24,291,45,F,3,68338,3,3,Adult,Young
69552,1631381,21,255,52,F,4,199042,4,4,Adult,Young
69553,3400364,21,253,35,M,4,221426,5,5,Adult,Young
69554,4660939,20,247,40,F,3,189122,7,7,Adult,Young
69555,8181441,20,247,68,M,3,471604,6,6,Senior,Young
69556,2243147,22,268,55,F,3,588247,6,6,Adult,Young
69557,9688374,20,241,35,F,2,208292,1,1,Adult,Young
69558,206908,5,70,46,U,2,40723,6,6,Adult,New
69559,3944612,13,167,44,M,2,33750,5,5,Adult,Noob
69560,1240101,6,83,28,U,2,19471,4,4,Adult,New
69561,5998019,12,146,36,M,3,244619,7,7,Adult,Noob
69562,6811264,16,192,59,F,2,21652,6,6,Adult,Noob
69563,7139336,8,100,53,U,3,260352,4,4,Adult,New
69564,2651531,5,70,20,U,2,34053,1,1,Adult,New
69565,197468,11,142,40,F,2,72097,2,2,Adult,Noob
69566,1241897,8,98,34,U,2,75221,4,4,Adult,New
69567,2744343,6,76,48,F,3,56932,7,7,Adult,New
69568,8227960,17,204,58,M,2,24631,1,1,Adult,Noob
69569,3068633,8,101,19,U,2,15733,2,2,Adult,New
69570,6040376,14,169,64,F,2,30982,4,4,Senior,Noob
69571,8708009,12,148,75,F,2,32144,2,3,Senior,Noob
69572,5282214,7,94,47,U,2,36884,2,2,Adult,New
69573,7666622,17,209,66,M,2,69659,7,7,Senior,Noob
69574,534274,13,166,54,M,2,31499,2,2,Adult,Noob
69575,2990899,7,95,67,U,2,61536,3,3,Senior,New
69576,1489797,21,255,32,M,2,126140,1,1,Adult,Young
69577,7677849,6,81,35,U,2,531348,7,7,Adult,New
69578,6532632,7,88,37,U,2,57890,3,3,Adult,New
69579,1111577,24,298,58,M,2,160992,7,7,Adult,Young
69580,9708591,23,281,51,F,2,134806,7,7,Adult,Young
69581,2149281,21,263,59,M,2,192962,5,5,Adult,Young
69582,3363390,21,253,64,F,2,19204,1,1,Senior,Young
69583,6298600,8,97,39,U,2,15672,7,7,Adult,New
69584,6412622,21,259,58,M,3,521617,3,3,Adult,Young
